,Player,Faction,Faction Detachment,Primary,Secondary,Unique Faction List,Chapter,ChapterDetachment,Unique Chapter List,Specialist Name,Pure List?,Wins,Losses,Draws,Games,Avg VP,Avg Oppon VP,Win Percentage,Pure Win Percentage,Games by Primary,Games by Secondary,Games Mono,Primary Wins,Primary Loss,Primary Draw,Win % By Faction,VP by Faction,Opp VP by Faction,Win % By Primary,Win % by Chapter,VP by Primary,Top List,ITC 100,Tournament,Missions,Ruleset,Date
4382,Zsolt Bottlik,Chaos Space Marines,1,1.0,,1.0,Iron Warriors,1,1.0,devastation battery,Mono,1,4,0,5,16.2,23.0,0.2,0.2,5.0,,,1.0,4.0,0.0,0.2,16.2,23.0,0.2,0.2,16.2,No,,Prague Open,ITC,Fall FAQ,2020-02-22
4383,Zsolt Bottlik,Chaos Space Marines,1,,1.0,,Iron Warriors,1,,,,1,4,0,5,16.2,23.0,0.2,,,5.0,,,,,,,,,,,No,,Prague Open,ITC,Fall FAQ,2020-02-22
4384,Zsolt Bottlik,Chaos Space Marines,1,,1.0,,Night Lords,1,1.0,,,1,4,0,5,16.2,23.0,0.2,,,5.0,,,,,,,,,0.2,,No,,Prague Open,ITC,Fall FAQ,2020-02-22
4385,Aidan Barkley,Chaos Space Marines,1,1.0,,1.0,Alpha Legion,1,1.0,Daemonkin Ritualists,,3,2,0,5,21.4,18.6,0.6,,5.0,,,3.0,2.0,0.0,0.6,21.4,18.6,0.6,0.6,21.4,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4386,Aidan Barkley,Chaos Daemons,1,,1.0,1.0,Slaanesh,1,1.0,,,3,2,0,5,21.4,18.6,0.6,,,5.0,,,,,0.6,21.4,18.6,,0.6,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4387,Aidan Barkley,Thousand Sons,1,,1.0,1.0,Cult of Magic,1,1.0,,,3,2,0,5,21.4,18.6,0.6,,,5.0,,,,,0.6,21.4,18.6,,0.6,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4388,Alex Killen,Chaos Space Marines,1,1.0,,1.0,Alpha Legion,1,1.0,Daemonkin Ritualists,,2,3,0,5,16.0,24.0,0.4,,5.0,,,2.0,3.0,0.0,0.4,16.0,24.0,0.4,0.4,16.0,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4389,Alex Killen,Thousand Sons,1,,1.0,1.0,Cult of Duplicity,1,1.0,,,2,3,0,5,16.0,24.0,0.4,,,5.0,,,,,0.4,16.0,24.0,,0.4,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4390,Alex Killen,Chaos Daemons,1,,1.0,1.0,Nurgle,1,1.0,,,2,3,0,5,16.0,24.0,0.4,,,5.0,,,,,0.4,16.0,24.0,,0.4,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4391,Andrew Diaz,Chaos Space Marines,1,1.0,,1.0,Black Legion,1,1.0,,,0,4,0,4,8.0,32.0,0.0,,4.0,,,0.0,4.0,0.0,0.0,8.0,32.0,0.0,0.0,8.0,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4392,Andrew Diaz,Chaos Space Marines,1,,1.0,,Iron Warriors,1,1.0,devastation battery,,0,4,0,4,8.0,32.0,0.0,,,4.0,,,,,,,,,0.0,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4393,Andrew Diaz,Chaos Space Marines,1,,1.0,,Red Corsairs,1,1.0,,,0,4,0,4,8.0,32.0,0.0,,,4.0,,,,,,,,,0.0,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4394,Anthony Fitzgerald,Chaos Space Marines,1,1.0,,1.0,Night Lords,1,1.0,Host Raptorial,,1,4,0,5,14.6,25.4,0.2,,5.0,,,1.0,4.0,0.0,0.2,14.6,25.4,0.2,0.2,14.6,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4395,Anthony Fitzgerald,Chaos Space Marines,1,,1.0,,Alpha Legion,1,1.0,,,1,4,0,5,14.6,25.4,0.2,,,5.0,,,,,,,,,0.2,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4396,Anthony Fitzgerald,Renegade Knights,1,,1.0,1.0,Renegade Knights,1,1.0,,,1,4,0,5,14.6,25.4,0.2,,,5.0,,,,,0.2,14.6,25.4,,0.2,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4397,Austin Wingfield,Chaos Space Marines,1,1.0,,1.0,Alpha Legion,1,1.0,Daemonkin Ritualists,,3,2,0,5,28.6,11.4,0.6,,5.0,,,3.0,2.0,0.0,0.6,28.6,11.4,0.6,0.6,28.6,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4398,Austin Wingfield,Chaos Daemons,1,,1.0,1.0,Nurgle,1,1.0,,,3,2,0,5,28.6,11.4,0.6,,,5.0,,,,,0.6,28.6,11.4,,0.6,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4399,Austin Wingfield,Death Guard,1,,1.0,1.0,Death Guard,1,1.0,,,3,2,0,5,28.6,11.4,0.6,,,5.0,,,,,0.6,28.6,11.4,,0.6,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4400,Ben Sattler,Raven Guard,1,1.0,,1.0,Raven Guard,1,1.0,,Mono,2,3,0,5,14.6,25.4,0.4,0.4,5.0,,,2.0,3.0,0.0,0.4,14.6,25.4,0.4,0.4,14.6,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4401,Ben Sattler,Raven Guard,1,,1.0,,Raven Guard,1,,,,2,3,0,5,14.6,25.4,0.4,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4402,Ben Segal,Chaos Space Marines,1,1.0,,1.0,Alpha Legion,1,1.0,,mono,2,3,0,5,18.4,21.6,0.4,0.4,5.0,,,2.0,3.0,0.0,0.4,18.4,21.6,0.4,0.4,18.4,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4403,Ben Segal,Chaos Space Marines,1,,1.0,,Word Bearers,1,1.0,,,2,3,0,5,18.4,21.6,0.4,,,5.0,,,,,,,,,0.4,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4404,Ben Segal,Chaos Space Marines,1,,1.0,,Alpha Legion,1,,,,2,3,0,5,18.4,21.6,0.4,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4405,Bobby Soto,Iron Hands,1,1.0,,1.0,Iron Hands,1,1.0,,Mono,1,4,0,5,15.2,24.8,0.2,0.2,5.0,,,1.0,4.0,0.0,0.2,15.2,24.8,0.2,0.2,15.2,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4406,Bobby Soto,Iron Hands,1,,1.0,,Iron Hands,1,,,,1,4,0,5,15.2,24.8,0.2,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4407,Bobby Soto,Iron Hands,1,,1.0,,Iron Hands,1,,,,1,4,0,5,15.2,24.8,0.2,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4408,Brandon Akers,Chaos Space Marines,1,1.0,,1.0,Alpha Legion,1,1.0,,,4,1,0,5,28.6,11.4,0.8,,5.0,,,4.0,1.0,0.0,0.8,28.6,11.4,0.8,0.8,28.6,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4409,Brandon Akers,Chaos Space Marines,1,,1.0,,Alpha Legion,1,,,,4,1,0,5,28.6,11.4,0.8,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4410,Brandon Akers,Chaos Daemons,1,,1.0,1.0,Khorne,1,1.0,,,4,1,0,5,28.6,11.4,0.8,,,5.0,,,,,0.8,28.6,11.4,,0.8,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4411,Charles Craig,Chaos Space Marines,1,1.0,,1.0,Alpha Legion,1,1.0,Daemonkin Ritualists,,3,2,0,5,24.6,15.4,0.6,,5.0,,,3.0,2.0,0.0,0.6,24.6,15.4,0.6,0.6,24.6,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4412,Charles Craig,Thousand Sons,1,,1.0,1.0,Cult of Duplicity,1,1.0,,,3,2,0,5,24.6,15.4,0.6,,,5.0,,,,,0.6,24.6,15.4,,0.6,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4413,Charles Craig,Chaos Daemons,1,,1.0,1.0,Nurgle,1,1.0,,,3,2,0,5,24.6,15.4,0.6,,,5.0,,,,,0.6,24.6,15.4,,0.6,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4414,Chris Cardamone,Adepta Sororitas,1,1.0,,1.0,Order of the Valorous Heart,1,1.0,,Mono,2,3,0,5,17.8,22.2,0.4,0.4,5.0,,,2.0,3.0,0.0,0.4,17.8,22.2,0.4,0.4,17.8,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4415,Chris Cardamone,Adepta Sororitas,1,,1.0,,Order of the Martyred Lady,1,1.0,,,2,3,0,5,17.8,22.2,0.4,,,5.0,,,,,,,,,0.4,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4416,Chris Gosselin,Chaos Space Marines,1,1.0,,1.0,Alpha Legion,1,1.0,,,4,1,0,5,28.0,12.0,0.8,,5.0,,,4.0,1.0,0.0,0.8,28.0,12.0,0.8,0.8,28.0,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4417,Chris Gosselin,Chaos Daemons,1,,1.0,1.0,Nurgle,1,1.0,,,4,1,0,5,28.0,12.0,0.8,,,5.0,,,,,0.8,28.0,12.0,,0.8,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4418,Chris Gosselin,Thousand Sons,1,,1.0,1.0,Cult of Magic,1,1.0,,,4,1,0,5,28.0,12.0,0.8,,,5.0,,,,,0.8,28.0,12.0,,0.8,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4419,Chris Wheatley,Iron Hands,1,1.0,,1.0,Iron Hands,1,1.0,,Mono,3,2,0,5,19.0,21.0,0.6,0.6,5.0,,,3.0,2.0,0.0,0.6,19.0,21.0,0.6,0.6,19.0,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4420,Christopher Bettis,Asuryani,1,1.0,,1.0,Custom Craftworld,1,1.0,,Mono,2,3,0,5,16.0,24.0,0.4,0.4,5.0,,,2.0,3.0,0.0,0.4,16.0,24.0,0.4,0.4,16.0,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4421,Christopher Bettis,Asuryani,1,,1.0,,Custom Craftworld,1,,,,2,3,0,5,16.0,24.0,0.4,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4422,Christopher Herrera,Genestealer Cults,1,1.0,,1.0,Four Armed Emperor,1,1.0,,Mono,0,5,0,5,6.4,33.6,0.0,0.0,5.0,,,0.0,5.0,0.0,0.0,6.4,33.6,0.0,0.0,6.4,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4423,Christopher Herrera,Genestealer Cults,1,,1.0,,Four Armed Emperor,1,,,,0,5,0,5,6.4,33.6,0.0,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4424,Christopher Herrera,Genestealer Cults,1,,1.0,,Bladed Cog,1,1.0,,,0,5,0,5,6.4,33.6,0.0,,,5.0,,,,,,,,,0.0,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4425,Christopher Martin,Tyranids,1,1.0,,1.0,Leviathan,1,1.0,,Mono,2,2,1,5,17.0,23.0,0.5,0.5,5.0,,,2.0,2.0,1.0,0.5,17.0,23.0,0.5,0.5,17.0,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4426,Christopher Martin,Tyranids,1,,1.0,,Kronos,1,1.0,,,2,2,1,5,17.0,23.0,0.5,,,5.0,,,,,,,,,0.5,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4427,Clark Welch,Asuryani,1,,1.0,1.0,Iyanden,1,1.0,,,4,1,0,5,29.4,10.6,0.8,,,5.0,,,,,0.8,29.4,10.6,,0.8,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4428,Clark Welch,Drukhari,1,1.0,,1.0,Prophets of Flesh,1,1.0,,,4,1,0,5,29.4,10.6,0.8,,5.0,,,4.0,1.0,0.0,0.8,29.4,10.6,0.8,0.8,29.4,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4429,Clark Welch,Asuryani,1,,1.0,,Iyanden,1,,,,4,1,0,5,29.4,10.6,0.8,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4430,Conor Lobb,Asuryani,1,1.0,,1.0,Saim-Hann,1,1.0,,Mono,3,2,0,5,16.4,23.6,0.6,0.6,5.0,,,3.0,2.0,0.0,0.6,16.4,23.6,0.6,0.6,16.4,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4431,Conor Lobb,Asuryani,1,,1.0,,Mixed,1,1.0,,,3,2,0,5,16.4,23.6,0.6,,,5.0,,,,,,,,,0.6,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4432,Conor Lobb,Asuryani,1,,1.0,,Saim-Hann,1,,,,3,2,0,5,16.4,23.6,0.6,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4433,Cory Peterson,Space Wolves,1,,1.0,1.0,Space Wolves,1,1.0,,,1,4,0,5,8.0,32.0,0.2,,,5.0,,,,,0.2,8.0,32.0,,0.2,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4434,Cory Peterson,Imperial Knights,1,1.0,,1.0,House Vulker,1,1.0,,,1,4,0,5,8.0,32.0,0.2,,5.0,,,1.0,4.0,0.0,0.2,8.0,32.0,0.2,0.2,8.0,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4435,Cory Peterson,Astra Militarum,1,,1.0,1.0,Cadian,1,1.0,,,1,4,0,5,8.0,32.0,0.2,,,5.0,,,,,0.2,8.0,32.0,,0.2,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4436,Curt Phillips,Asuryani,1,1.0,,1.0,Custom Craftworld,1,1.0,,,3,2,0,5,21.0,19.0,0.6,,5.0,,,3.0,2.0,0.0,0.6,21.0,19.0,0.6,0.6,21.0,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4437,Curt Phillips,Asuryani,1,,1.0,,Custom Craftworld,1,,,,3,2,0,5,21.0,19.0,0.6,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4438,Curt Phillips,Harlequins,1,,1.0,1.0,Frozen Stars,1,1.0,,,3,2,0,5,21.0,19.0,0.6,,,5.0,,,,,0.6,21.0,19.0,,0.6,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4439,Daniel Kennedy,Imperial Fists,1,1.0,,1.0,Imperial Fists,1,1.0,,Mono,4,1,0,5,30.0,10.0,0.8,0.8,5.0,,,4.0,1.0,0.0,0.8,30.0,10.0,0.8,0.8,30.0,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4440,Daniel Kennedy,Imperial Fists,1,,1.0,,Imperial Fists,1,,,,4,1,0,5,30.0,10.0,0.8,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4441,Daniel Paolini,Raven Guard,1,1.0,,1.0,Raven Guard,1,1.0,,Mono,2,3,0,5,26.4,13.6,0.4,0.4,5.0,,,2.0,3.0,0.0,0.4,26.4,13.6,0.4,0.4,26.4,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4442,David Penfold,Thousand Sons,1,1.0,,1.0,Cult of Duplicity,1,1.0,,Mono,3,2,0,5,23.2,16.8,0.6,0.6,5.0,,,3.0,2.0,0.0,0.6,23.2,16.8,0.6,0.6,23.2,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4443,David Penfold,Thousand Sons,1,,1.0,,Cult of Magic,1,1.0,,,3,2,0,5,23.2,16.8,0.6,,,5.0,,,,,,,,,0.6,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4444,David Rush,T'au Empire,1,1.0,,1.0,Custom Sept,1,1.0,,Mono,1,4,0,5,14.8,25.2,0.2,0.2,5.0,,,1.0,4.0,0.0,0.2,14.8,25.2,0.2,0.2,14.8,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4445,David Rush,T'au Empire,1,,1.0,,Custom Sept,1,,,,1,4,0,5,14.8,25.2,0.2,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4446,David Rush,T'au Empire,1,,1.0,,Custom Sept,1,,,,1,4,0,5,14.8,25.2,0.2,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4447,Dusty Zeliff,T'au Empire,1,1.0,,1.0,Farsight Enclaves,1,1.0,,Mono,2,3,0,5,15.6,24.4,0.4,0.4,5.0,,,2.0,3.0,0.0,0.4,15.6,24.4,0.4,0.4,15.6,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4448,Dusty Zeliff,T'au Empire,1,,1.0,,Farsight Enclaves,1,,,,2,3,0,5,15.6,24.4,0.4,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4449,Dusty Zeliff,T'au Empire,1,,1.0,,Farsight Enclaves,1,,,,2,3,0,5,15.6,24.4,0.4,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4450,Eddie Stilwell,Cult Mechanicus,1,1.0,,1.0,Stygies,1,1.0,,,2,3,0,5,17.8,22.2,0.4,,5.0,,,2.0,3.0,0.0,0.4,17.8,22.2,0.4,0.4,17.8,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4451,Eddie Stilwell,Cult Mechanicus,1,,1.0,,Stygies,1,,,,2,3,0,5,17.8,22.2,0.4,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4452,Eddie Stilwell,Grey Knights,1,,1.0,1.0,Grey Knights,1,1.0,,,2,3,0,5,17.8,22.2,0.4,,,5.0,,,,,0.4,17.8,22.2,,0.4,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4453,Eric H,Iron Hands,1,1.0,,1.0,Iron Hands,1,1.0,,Mono,1,4,0,5,13.0,27.0,0.2,0.2,5.0,,,1.0,4.0,0.0,0.2,13.0,27.0,0.2,0.2,13.0,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4454,Eric H,Iron Hands,1,,1.0,,Iron Hands,1,,,,1,4,0,5,13.0,27.0,0.2,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4455,Hagen Richards,Chaos Daemons,1,1.0,,1.0,Nurgle,1,1.0,,Mono,2,3,0,5,23.4,16.6,0.4,0.4,5.0,,,2.0,3.0,0.0,0.4,23.4,16.6,0.4,0.4,23.4,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4456,Hagen Richards,Chaos Daemons,1,,1.0,,Nurgle,1,,,,2,3,0,5,23.4,16.6,0.4,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4457,Hagen Richards,Chaos Daemons,1,,1.0,,Nurgle,1,,,,2,3,0,5,23.4,16.6,0.4,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4458,Ian MacPhail,Blood Angels,1,1.0,,1.0,Blood Angels,1,1.0,,Mono,1,4,0,5,8.6,32.0,0.2,0.2,5.0,,,1.0,4.0,0.0,0.2,8.6,32.0,0.2,0.2,8.6,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4459,Ian MacPhail,Blood Angels,1,,1.0,,Blood Angels,1,,,,1,4,0,5,8.6,32.0,0.2,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4460,Ian MacPhail,Blood Angels,1,,1.0,,Blood Angels,1,,,,1,4,0,5,8.6,32.0,0.2,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4461,James Piacelli,Adeptus Custodes,1,1.0,,1.0,Adeptus Custodes,1,1.0,,Mono,3,2,0,5,24.2,15.8,0.6,0.6,5.0,,,3.0,2.0,0.0,0.6,24.2,15.8,0.6,0.6,24.2,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4462,Jason Smith,Asuryani,1,1.0,,1.0,Custom Craftworld,1,1.0,,,2,3,0,5,13.2,26.8,0.4,,5.0,,,2.0,3.0,0.0,0.4,13.2,26.8,0.4,0.4,13.2,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4463,Jason Smith,Drukhari,1,,1.0,1.0,Prophets of Flesh,1,1.0,,,2,3,0,5,13.2,26.8,0.4,,,5.0,,,,,0.4,13.2,26.8,,0.4,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4464,Jason Smith,Harlequins,1,,1.0,1.0,Silent Shroud,1,1.0,,,2,3,0,5,13.2,26.8,0.4,,,5.0,,,,,0.4,13.2,26.8,,0.4,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4465,JC Watts,Iron Hands,1,1.0,,1.0,Iron Hands,1,1.0,,Mono,3,2,0,5,26.2,13.8,0.6,0.6,5.0,,,3.0,2.0,0.0,0.6,26.2,13.8,0.6,0.6,26.2,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4466,JC Watts,Iron Hands,1,,1.0,,Iron Hands,1,,,,3,2,0,5,26.2,13.8,0.6,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4467,Jefferey Thomas,T'au Empire,1,1.0,,1.0,Sa'cea Sept,1,1.0,,Mono,2,3,0,5,16.6,23.4,0.4,0.4,5.0,,,2.0,3.0,0.0,0.4,16.6,23.4,0.4,0.4,16.6,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4468,Jefferey Thomas,T'au Empire,1,,1.0,,Sa'cea Sept,1,,,,2,3,0,5,16.6,23.4,0.4,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4469,Jeremy Painter,Astra Militarum,1,1.0,,1.0,Unknown,1,1.0,,Mono,1,4,0,5,9.4,30.6,0.2,0.2,5.0,,,1.0,4.0,0.0,0.2,9.4,30.6,0.2,0.2,9.4,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4470,Jeremy Painter,Astra Militarum,1,,1.0,,Unknown,1,,,,1,4,0,5,9.4,30.6,0.2,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4471,Jeremy Painter,Astra Militarum,1,,1.0,,Unknown,1,,,,1,4,0,5,9.4,30.6,0.2,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4472,Jesse Novak,Astra Militarum,1,1.0,,1.0,Custom Regiment,1,1.0,Emperor's Wrath,Mono,1,4,0,5,9.4,30.6,0.2,0.2,5.0,,,1.0,4.0,0.0,0.2,9.4,30.6,0.2,0.2,9.4,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4473,Jesse Novak,Astra Militarum,1,,1.0,,Tallarn,1,1.0,Emperor's Fist,,1,4,0,5,9.4,30.6,0.2,,,5.0,,,,,,,,,0.2,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4474,Jesse Novak,Astra Militarum,1,,1.0,,Tallarn,1,,,,1,4,0,5,9.4,30.6,0.2,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4475,Jonas Beardsley,Blood Angels,1,1.0,,1.0,Blood Angels,1,1.0,,,4,1,0,5,31.4,8.6,0.8,,5.0,,,4.0,1.0,0.0,0.8,31.4,8.6,0.8,0.8,31.4,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4476,Jonas Beardsley,Astra Militarum,1,,1.0,1.0,Tallarn,1,1.0,Emperor's Fist,,4,1,0,5,31.4,8.6,0.8,,,5.0,,,,,0.8,31.4,8.6,,0.8,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4477,Jonas Beardsley,Cult Mechanicus,1,,1.0,1.0,Stygies,1,1.0,,,4,1,0,5,31.4,8.6,0.8,,,5.0,,,,,0.8,31.4,8.6,,0.8,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4478,Josh Kinder,Thousand Sons,1,1.0,,1.0,Cult of Magic,1,1.0,,,2,3,0,5,20.2,19.8,0.4,,5.0,,,2.0,3.0,0.0,0.4,20.2,19.8,0.4,0.4,20.2,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4479,Josh Kinder,Death Guard,1,,1.0,1.0,Death Guard,1,1.0,,,2,3,0,5,20.2,19.8,0.4,,,5.0,,,,,0.4,20.2,19.8,,0.4,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4480,Josh Kinder,Chaos Space Marines,1,,1.0,1.0,Flawless Host,1,1.0,,,2,3,0,5,20.2,19.8,0.4,,,5.0,,,,,0.4,20.2,19.8,,0.4,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4481,Joshua Carter,Cult Mechanicus,1,1.0,,1.0,Mixed,1,1.0,Servitor Maniple,Mono,3,2,0,5,23.4,16.6,0.6,0.6,5.0,,,3.0,2.0,0.0,0.6,23.4,16.6,0.6,0.6,23.4,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4482,Joshua Carter,Cult Mechanicus,1,,1.0,,Mixed,1,,,,3,2,0,5,23.4,16.6,0.6,,,5.0,,,,,,,,,,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4483,Joshua Carter,Cult Mechanicus,1,,1.0,,Stygies,1,1.0,,,3,2,0,5,23.4,16.6,0.6,,,5.0,,,,,,,,,0.6,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4484,Justin Cox,Drukhari,1,1.0,,1.0,Custom Cult,1,1.0,,,3,2,0,5,26.0,14.0,0.6,,5.0,,,3.0,2.0,0.0,0.6,26.0,14.0,0.6,0.6,26.0,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4485,Justin Cox,Drukhari,1,,1.0,,Kabal of the Black Heart,1,1.0,,,3,2,0,5,26.0,14.0,0.6,,,5.0,,,,,,,,,0.6,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4486,Justin Cox,Asuryani,1,,1.0,1.0,Custom Craftworld,1,1.0,,,3,2,0,5,26.0,14.0,0.6,,,5.0,,,,,0.6,26.0,14.0,,0.6,,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
4487,Justin McLawhorn,T'au Empire,1,1.0,,1.0,T'au Sept,1,1.0,,Mono,1,4,0,5,10.0,30.0,0.2,0.2,5.0,,,1.0,4.0,0.0,0.2,10.0,30.0,0.2,0.2,10.0,No,,Coastal Wargaming,Adepticon,Fall FAQ,2020-02-22
